[2024-06-25T15:14:38.066] [INFO] Info - {"From":"APP","Date":"2024-06-25T09:44:38.065Z","Ip":"::1","Request_Url":"/BusinessAndBranchManagement/Invite_BusinessDetailsList","Request_Body":{"CustomerCategory":"Seller","CustomerId":"66793a7d23e5990f2491ff16"},"If_Get":{},"Device_Info":{"ua":"PostmanRuntime/7.39.0","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T15:56:25.299] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:26:25.298Z","Ip":"::1","Request_Url":"/BusinessAndBranchManagement/Invite_BusinessDetailsList","Request_Body":{"CustomerCategory":"Seller","CustomerId":"66793a7d23e5990f2491ff16"},"If_Get":{},"Device_Info":{"ua":"PostmanRuntime/7.39.0","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T15:57:37.589] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:27:37.589Z","Ip":"::1","Request_Url":"/BusinessAndBranchManagement/Invite_BusinessDetailsList","Request_Body":{"CustomerCategory":"Seller","CustomerId":"667a582d0fab2d7b7da2955a"},"If_Get":{},"Device_Info":{"ua":"PostmanRuntime/7.39.0","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:03:56.651] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:33:56.651Z","Ip":"::1","Request_Url":"/BusinessAndBranchManagement/Invite_BusinessDetailsList","Request_Body":{"CustomerCategory":"Seller","CustomerId":"667a582d0fab2d7b7da2955a"},"If_Get":{},"Device_Info":{"ua":"PostmanRuntime/7.39.0","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:58.883] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:58.883Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:58.900] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:58.900Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:58.911] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:58.911Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:58.915] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:58.915Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:58.930] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:58.930Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:58.951] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:58.951Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:58.966] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:58.966Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:58.982] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:58.982Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:58.999] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:58.998Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.016] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.016Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.033] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.033Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.050] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.050Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.067] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.067Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.083] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.083Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.100] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.100Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.118] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.118Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.131] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.131Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.149] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.149Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.167] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.167Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.182] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.182Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.199] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.199Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.214] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.214Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.232] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.232Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.252] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.251Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.277] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.277Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.282] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.282Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.300] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.300Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.321] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.321Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.335] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.335Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.349] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.349Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.366] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.366Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.380] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.380Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.401] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.400Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.414] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.414Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.432] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.432Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.449] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.449Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.465] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.465Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.483] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.483Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.499] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.499Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.515] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.515Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.529] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.529Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.550] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.549Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.565] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.564Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.584] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.584Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.598] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.598Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.617] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.617Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.632] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.632Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.648] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.648Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.668] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.668Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.684] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.684Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.698] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.698Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.717] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.717Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.734] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.734Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.749] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.749Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.769] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.769Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.785] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.785Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.800] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.800Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.818] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.818Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.832] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.832Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.852] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.852Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.868] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.867Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.886] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.886Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.898] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.898Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.903] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.903Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CommonManagement/LogOut","Request_Body":{"Mobile":"8426842684"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.923] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.923Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.936] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.936Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.948] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.948Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.969] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.969Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:23:59.998] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:53:59.998Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:24:00.004] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:54:00.004Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:24:00.021] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:54:00.021Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:24:00.044] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:54:00.044Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
